Borough;City;Neighbourhood;Street;available;building_material;building_type;construction_status;district;equipment_dishwasher;equipment_fridge;equipment_oven;equipment_stove;equipment_tv;equipment_washing_machine;extras_air_conditioning;extras_balcony;extras_basement;extras_furniture;extras_garage;extras_garden;extras_lift;extras_separate_kitchen;extras_swimming_pool;extras_terrace;extras_two_storey;extras_usable_room;heating;latitude;link;longitude;market;media_cable-television;media_internet;media_phone;orig_street;ownership;page_views;price;price_currency;publicated;rent;rooms;security_alarm;security_anti_burglary_door;security_closed_area;security_entryphone;security_monitoring;security_roller_shutters;security_security;surface;updated;window;year_of_construction;Neighbourhood_filled;appartment_floor_no;building_floor_no;price_per_sqm;age;age_mean;age_mode;age_median;age_random;Id
wilanów;warszawa;b³onia wilanowskie;rzeczypospolitej;.;missing;block;to_renovation;.;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;urban;52.1611563;https://www.otodom.pl/oferta/mieszkanie-84-30-m-warszawa-ID3LrYE.html;21.071595;secondary;0;0;0;True;missing;96;829000.0;PLN;2;.;3;0;0;0;0;0;0;0;84;2;wooden;2009;b³onia wilanowskie;3;4;9869.047619047618;10.0;10.0;10.0;10.0;10.0;55637972
praga pó³noc;warszawa;.;.;.;missing;tenement;missing;.;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;missing;52.2633;https://www.otodom.pl/oferta/mieszkanie-51-37-m-warszawa-ID3Hdp6.html;21.02832;primary;0;0;0;False;full_ownership;660;446919.0;PLN;15;.;2;0;0;0;1;0;0;0;51;6;missing;2018;praga pó³noc;2;4;8763.117647058823;1.0;1.0;1.0;1.0;1.0;54628640
weso³a;warszawa;stara mi³osna;.;.;brick;missing;ready_to_use;.;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;missing;52.21917;https://www.otodom.pl/oferta/mieszkanie-86-m-warszawa-ID3JWrC.html;21.2352;secondary;0;0;0;False;full_ownership;449;620000.0;PLN;15;1400.0;4;0;0;0;0;0;0;0;86;15;missing;2003;stara mi³osna;groundfloor;2;7209.302325581395;16.0;16.0;16.0;16.0;16.0;55274588
ochota;warszawa;filtry;filtrowa;.;missing;tenement;to_renovation;.;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;missing;52.218754;https://www.otodom.pl/oferta/mieszkanie-77-24-m-warszawa-ID3Hscs.html;20.99616;secondary;0;0;0;True;cooperative_ownership;831;840000.0;PLN;15;1000.0;3;0;0;0;0;0;0;0;77;9;wooden;1929;filtry;3;4;10909.09090909091;90.0;90.0;90.0;90.0;90.0;54685516
praga po³udnie;warszawa;goc³awek;goŸdzików;.;other;apartment;to_completion;.;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;missing;52.2386288;https://www.otodom.pl/oferta/15-minut-skm-do-centrum-super-cena-ID3L712.html;21.1375904;primary;0;0;0;True;missing;310;338586.0;PLN;6;.;2;0;1;1;1;1;0;0;46;2;missing;2018;goc³awek;4;5;7360.565217391304;1.0;1.0;1.0;1.0;1.0;55557396
ursynów;warszawa;ursynów pó³nocny;pu³awska;.;brick;block;missing;.;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;missing;52.200638;https://www.otodom.pl/oferta/2-pokoje-stary-mokotow-ID3KIjO.html;21.024119;secondary;1;1;0;True;full_ownership;286;380000.0;PLN;13;.;2;0;0;0;0;0;0;0;38;13;missing;1960;ursynów pó³nocny;4;6;10000.0;59.0;59.0;59.0;59.0;59.0;55462460
praga po³udnie;warszawa;kamionek;zbaraska;.;missing;block;missing;.;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;missing;52.2436512;https://www.otodom.pl/oferta/dwustronne-w-okolicach-parku-skaryszewskiego-ID3x6mn.html;21.073507;secondary;0;0;0;True;missing;3916;350000.0;PLN;15;.;2;0;0;0;0;0;0;0;48;4;missing;1964;kamionek;4;4;7291.666666666667;55.0;55.0;55.0;55.0;55.0;52218283
ursynów;warszawa;.;pileckiego witolda, rtm;2018-04-03;brick;block;ready_to_use;.;1;1;1;1;0;1;0;0;0;1;0;0;0;0;0;1;0;1;urban;52.138439892342745;https://www.otodom.pl/oferta/mieszkanie-2pok-59m2-duzy-taras-ursynow-warszaw-ID3Bye0.html;21.041071735976338;secondary;1;1;1;False;cooperative_ownership;2586;509000.0;PLN;15;600.0;2;1;0;0;1;0;1;0;59;7;plastic;2001;ursynów;groundfloor;3;8627.118644067798;18.0;18.0;18.0;18.0;18.0;53278708
œródmieœcie;warszawa;solec;.;.;reinforced_concrete;apartment;to_completion;.;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;urban;52.23379498265055;https://www.otodom.pl/oferta/apartament-trzypokojowy-z-balkonem-ID3GZkI.html;21.03614955872194;primary;0;0;0;False;full_ownership;663;1079280.0;PLN;15;431.71;3;1;1;1;1;1;0;0;90;5;wooden;2013;solec;6;11;11992.0;6.0;6.0;6.0;6.0;6.0;54574552
wola;warszawa;odolany;juliusza konstantego ordona;.;missing;missing;missing;.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;missing;52.2215281;https://www.otodom.pl/oferta/kawalerka-w-stanie-developerskim-wola-ID3KAGk.html;20.9554361;primary;0;0;0;False;missing;429;297000.0;PLN;15;.;1;0;0;0;0;0;0;0;33;15;missing;2018;odolany;3;8;9000.0;1.0;1.0;1.0;1.0;1.0;55433104
bemowo;warszawa;.;.;.;missing;block;ready_to_use;.;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;1;urban;52.24091;https://www.otodom.pl/oferta/mieszkanie-76-58-m-warszawa-ID3JMre.html;20.91133;secondary;1;0;0;False;full_ownership;418;574350.0;PLN;15;690.0;3;0;0;0;0;0;0;0;77;15;plastic;2003;bemowo;1;5;7459.090909090909;16.0;16.0;16.0;16.0;16.0;55239968
bemowo;warszawa;górce;.;.;breezeblock;missing;missing;.;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;missing;52.241911;https://www.otodom.pl/oferta/4-pokojowe-dwupoziomowe-mieszkanie-na-bemowie-ID3KRZe.html;20.90537;secondary;1;0;0;False;full_ownership;252;815000.0;PLN;11;630.0;4;0;0;0;0;0;0;0;95;11;missing;2000;górce;3;4;8578.947368421053;19.0;19.0;19.0;19.0;19.0;55499624
mokotów;warszawa;stary mokotów;olesiñska;.;brick;apartment;to_completion;.;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;urban;52.2045202;https://www.otodom.pl/oferta/131-5-a-apartamentowcu-na-starym-mokotowie-ID3C1Qk.html;21.0206045;secondary;0;0;0;True;full_ownership;1310;1660000.0;PLN;15;1500.0;4;0;0;0;0;1;0;0;131;3;wooden;2014;stary mokotów;2;5;12671.75572519084;5.0;5.0;5.0;5.0;5.0;53392560
mokotów;warszawa;.;.;.;missing;missing;missing;.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;missing;52.19832;https://www.otodom.pl/oferta/mieszkanie-77-m-warszawa-ID3LlLG.html;21.01715;secondary;0;0;0;False;missing;124;754000.0;PLN;4;.;3;0;0;0;0;0;0;0;77;4;missing;.;mokotów;8;15;9792.207792207791;.;13.131868131868131;58.0;1.0;49.0;55614104
œródmieœcie;warszawa;œródmieœcie pó³nocne;aleja jana paw³a ii;.;other;block;to_renovation;.;0;0;0;1;0;0;0;1;1;0;1;0;1;1;0;0;0;0;urban;52.25036324207937;https://www.otodom.pl/oferta/okazja-3-pokojowe-mieszkanie-w-centrum-2-balkony-ID3Kf1V.html;20.98675332695313;secondary;1;1;1;True;full_ownership;4063;530000.0;PLN;15;600.0;3;0;1;1;1;0;0;0;58;2;plastic;.;œródmieœcie pó³nocne;8;9;9137.931034482759;.;39.904761904761905;4.0;46.0;48.0;55349876
œródmieœcie;warszawa;œródmieœcie po³udniowe;poznañska;.;missing;missing;missing;.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;missing;52.2260345;https://www.otodom.pl/oferta/rozkladowe-m3-w-centrum-na-poznanskiej-ID3Lp60.html;21.0114119;secondary;0;0;0;True;missing;88;750000.0;PLN;3;794.0;3;0;0;0;0;0;0;0;60;3;missing;1991;œródmieœcie po³udniowe;6;6;12500.0;28.0;28.0;28.0;28.0;28.0;55626896
wilanów;warszawa;zawady;bruzdowa;2019-05-30;silikat;block;to_completion;.;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0;0;gas;52.1616086;https://www.otodom.pl/oferta/mieszkanie-59-13-m-warszawa-ID3Ksdq.html;21.1246899;primary;0;0;0;True;full_ownership;390;452344.0;PLN;15;.;3;0;0;1;0;0;0;0;59;10;plastic;2019;zawady;1;2;7666.847457627118;0.0;0.0;0.0;0.0;0.0;55400560
bia³o³êka;warszawa;kobia³ka;zdziarska;.;other;apartment;to_completion;.;0;0;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;1;missing;52.3407138;https://www.otodom.pl/oferta/super-mieszkanie-w-spokojnej-zielonej-okolicy-ID3K5OU.html;21.054724;primary;0;0;0;True;full_ownership;305;343079.0;PLN;15;.;3;0;1;1;1;1;0;0;54;15;missing;2018;kobia³ka;1;2;6353.314814814815;1.0;1.0;1.0;1.0;1.0;55314472
œródmieœcie;warszawa;powiœle;.;.;brick;block;ready_to_use;.;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;urban;52.23805;https://www.otodom.pl/oferta/3-pokoje-powisle-srodmiescie-wysoki-standard-ID3L1V8.html;21.02935;secondary;0;0;0;False;full_ownership;1348;899000.0;PLN;7;650.0;3;0;0;0;1;1;0;0;68;1;plastic;.;powiœle;1;8;13220.588235294117;.;54.776315789473685;16.0;59.0;69.0;55537872
bielany;warszawa;chomiczówka;bogus³awskiego wojciecha;.;brick;block;missing;.;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;1;urban;52.2785217;https://www.otodom.pl/oferta/3-pokoje-po-remoncie-ID3JjMk.html;20.9168395;secondary;0;1;0;False;full_ownership;341;559000.0;PLN;15;.;3;0;0;0;0;1;0;0;60;4;plastic;2004;chomiczówka;3;10;9316.666666666666;15.0;15.0;15.0;15.0;15.0;55129800
wola;warszawa;odolany;kasprzaka marcina;.;missing;block;to_completion;.;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;urban;52.2279436;https://www.otodom.pl/oferta/od-dewelopera-69m2-z-widokiem-na-panorame-miasta-ID3IV6Q.html;20.9586224;primary;1;1;1;False;full_ownership;236;992592.0;PLN;15;.;3;0;0;0;0;1;0;0;69;15;plastic;2021;odolany;gt10;25;14385.391304347826;0.0;0.0;0.0;0.0;0.0;55038816
mokotów;warszawa;stegny;pory;.;other;apartment;to_completion;.;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;urban;52.1857926;https://www.otodom.pl/oferta/duzo-zieleni-w-sasiedztwie-inwestycji-ID3KVjK.html;21.0439166;primary;0;0;0;True;full_ownership;222;702800.0;PLN;10;.;3;0;0;1;1;1;0;0;68;7;missing;.;stegny;groundfloor;2;10335.29411764706;1.0;1.0;1.0;1.0;1.0;55516272
praga po³udnie;warszawa;saska kêpa;miêdzynarodowa;.;other;apartment;to_completion;.;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;missing;52.2384565;https://www.otodom.pl/oferta/blisko-do-centrum-miasta-dobra-komunikacja-ID3KrFC.html;21.0634712;primary;0;0;0;True;missing;316;587321.0;PLN;15;.;3;0;0;0;1;1;0;0;73;15;missing;.;saska kêpa;2;4;8045.493150684932;1.0;1.0;1.0;1.0;1.0;55398464
bia³o³êka;warszawa;.;.;.;missing;missing;missing;.;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;missing;52.32899;https://www.otodom.pl/oferta/13-min-do-metra-marymont-6246zl-m2-0-prowizji-ID3HVcE.html;21.00768;primary;1;1;1;False;missing;373;374800.0;PLN;15;.;3;0;1;0;1;0;0;0;60;2;missing;2019;bia³o³êka;3;5;6246.666666666667;0.0;0.0;0.0;0.0;0.0;54800848
targówek;warszawa;bródno;zielone zacisze;.;brick;apartment;ready_to_use;.;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;missing;52.28814872550177;https://www.otodom.pl/oferta/2pok-nowe-budow-bezposrednio-metro-w-wa-targowek-ID3KDvv.html;21.053870290490725;secondary;0;0;0;True;full_ownership;1209;360000.0;PLN;14;240.0;2;0;0;0;0;0;0;0;41;14;missing;2007;bródno;3;5;8780.487804878048;12.0;12.0;12.0;12.0;12.0;55444028
mokotów;warszawa;.;.;.;missing;missing;missing;.;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;1;0;0;missing;52.1697863944;https://www.otodom.pl/oferta/ostatnie-mieszkania-3-pokoje-z-widokiem-bezposr-ID3Ije8.html;20.997190595153;primary;1;1;1;False;missing;350;482664.0;PLN;15;.;3;0;1;1;1;1;0;0;54;3;missing;2019;mokotów;3;5;8938.222222222223;0.0;0.0;0.0;0.0;0.0;54889352
wilanów;warszawa;b³onia wilanowskie;kazachska;.;brick;block;ready_to_use;.;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;urban;52.1599378;https://www.otodom.pl/oferta/apartament-dla-singla-pary-lub-pod-inwestycje-ID3Fdby.html;21.0820341;secondary;0;1;1;True;full_ownership;2171;515000.0;PLN;15;.;2;0;0;0;0;1;0;0;41;5;wooden;2015;b³onia wilanowskie;1;3;12560.975609756097;4.0;4.0;4.0;4.0;4.0;54151144
praga po³udnie;warszawa;.;.;.;missing;missing;missing;.;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;urban;52.24168;https://www.otodom.pl/oferta/mieszkanie-55-25-m-warszawa-ID3KoEI.html;21.08406;primary;0;0;0;False;cooperative_ownership_with_mortgage_register;265;650500.0;PLN;15;.;3;0;0;0;1;1;0;0;55;6;missing;2018;praga po³udnie;gt10;17;11827.272727272728;1.0;1.0;1.0;1.0;1.0;55386876
wola;warszawa;ulrychów;krêpowieckiego tadeusza;.;missing;block;to_renovation;.;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;urban;52.2365997;https://www.otodom.pl/oferta/2-pokoje-z-loggia-przy-wola-park-metro-ID3Ltxe.html;20.93698894;secondary;0;0;0;False;cooperative_ownership;190;300000.0;PLN;2;360.0;2;0;0;0;0;0;0;0;37;2;plastic;1972;ulrychów;4;10;8108.108108108108;47.0;47.0;47.0;47.0;47.0;55643960
ursus;warszawa;szamoty;posag 7 panien;.;other;apartment;to_completion;.;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;1;missing;52.2044154;https://www.otodom.pl/oferta/komfortowe-mieszkanie-z-widna-kuchnia-i-garderoba-ID3Ljpm.html;20.8805653;primary;0;0;0;True;missing;160;437700.0;PLN;4;.;3;0;1;0;1;1;0;0;68;2;missing;.;szamoty;1;7;6436.764705882353;1.0;1.0;1.0;1.0;1.0;55605032
bia³o³êka;warszawa;nowodwory;pas³êcka;.;brick;block;to_completion;.;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;other;52.3320154;https://www.otodom.pl/oferta/sloneczne-i-przestronne-3-pokoje-do-wprowadzenia-ID3JT9q.html;20.9485038;secondary;0;0;0;True;full_ownership;610;449000.0;PLN;15;583.0;3;0;1;0;1;0;0;0;71;2;plastic;2001;nowodwory;2;3;6323.943661971831;18.0;18.0;18.0;18.0;18.0;55265772
wilanów;warszawa;b³onia wilanowskie;kazachska;.;missing;apartment;missing;.;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;urban;52.16151;https://www.otodom.pl/oferta/unikatowy-penthouse-140m2-tarasu-widok-na-palac-ID3GW68.html;21.08015;secondary;1;1;0;True;missing;1910;2100000.0;PLN;15;.;4;0;0;1;1;0;0;0;170;6;missing;2010;b³onia wilanowskie;3;3;12352.941176470587;9.0;9.0;9.0;9.0;9.0;54558272
mokotów;warszawa;stary mokotów;rakowiecka;.;brick;tenement;ready_to_use;.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;missing;52.2079759;https://www.otodom.pl/oferta/gorny-mokotow-80m-kam-1935r-p-1-3-po-rem-ID3K3yk.html;21.0104211;secondary;0;0;0;True;full_ownership;463;1090000.0;PLN;15;.;3;0;0;0;1;0;0;0;80;15;missing;1935;stary mokotów;1;3;13625.0;84.0;84.0;84.0;84.0;84.0;55305756
wilanów;warszawa;wilanów królewski;kostki-potockiego stanis³awa;.;brick;block;to_renovation;.;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;urban;52.23614;https://www.otodom.pl/oferta/wilanow-kostki-potockiego-2-pok-47-m2-1975-r-ID3Jbev.html;21.00817;secondary;0;0;0;False;full_ownership;484;420000.0;PLN;15;.;2;0;0;0;0;0;0;0;47;11;missing;1975;wilanów królewski;1;3;8936.170212765957;44.0;44.0;44.0;44.0;44.0;55096952
bia³o³êka;warszawa;tarchomin;myœliborska;2018-06-15;reinforced_concrete;block;ready_to_use;.;1;1;1;1;0;1;0;1;0;1;1;1;1;0;0;1;0;0;urban;52.305169737492946;https://www.otodom.pl/oferta/nowe-mieszkanie-bialoleka-ogrodek-garaz-balkon-ID3zWWF.html;20.976437629394525;secondary;1;1;1;True;full_ownership;3684;511999.0;PLN;15;413.0;3;0;1;1;1;0;0;0;64;8;plastic;2018;tarchomin;groundfloor;4;7999.984375;1.0;1.0;1.0;1.0;1.0;52893171
bemowo;warszawa;.;.;.;missing;block;missing;.;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;missing;52.221349;https://www.otodom.pl/oferta/bemowo-62-5m2-widna-kuchnia-szybki-odbior-ID3KyXi.html;20.90024;primary;0;1;0;False;full_ownership;340;501000.0;PLN;15;.;3;0;0;0;0;0;0;0;62;15;plastic;2018;bemowo;1;4;8080.645161290323;1.0;1.0;1.0;1.0;1.0;55426468
mokotów;warszawa;s³u¿ewiec;cybernetyki;.;missing;apartment;to_completion;.;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;missing;52.1764506;https://www.otodom.pl/oferta/apartament-z-duzym-tarasem-przy-ul-cybernetyki-ID3Lnyv.html;20.9935391;primary;0;0;0;True;missing;94;941020.0;PLN;3;.;5;0;0;0;1;0;0;0;128;3;missing;.;s³u¿ewiec;4;7;7351.71875;1.0;1.0;1.0;1.0;1.0;55620976
œródmieœcie;warszawa;œródmieœcie pó³nocne;plac konstytucji;.;brick;tenement;to_renovation;.;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;missing;52.2219247;https://www.otodom.pl/oferta/centrum-przy-koszykowej-42-5-m2-2-pokoje-ID3KC4v.html;21.0159401;secondary;0;0;0;True;full_ownership;382;555000.0;PLN;15;.;2;0;0;0;0;0;0;0;42;11;missing;1955;œródmieœcie pó³nocne;3;6;13214.285714285714;64.0;64.0;64.0;64.0;64.0;55438448
mokotów;warszawa;stary mokotów;huculska;.;missing;apartment;missing;.;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;missing;52.2009;https://www.otodom.pl/oferta/trzypokojowy-apartament-w-inwestycji-huculska-5-ID3Ivza.html;21.0281;primary;0;0;0;True;missing;208;1465000.0;PLN;15;.;3;0;0;0;0;0;0;0;88;10;missing;2018;stary mokotów;5;6;16647.727272727272;1.0;1.0;1.0;1.0;1.0;54940628
œródmieœcie;warszawa;.;.;.;brick;apartment;ready_to_use;.;1;1;1;1;1;1;1;1;0;1;1;0;1;0;0;0;0;0;urban;52.23313;https://www.otodom.pl/oferta/149m2-luksusu-i-spokoju-w-sercu-warszawy-ID3I3AU.html;21.019;secondary;1;1;0;False;full_ownership;2997;4600000.0;PLN;15;1500.0;4;0;1;1;1;1;0;0;149;13;aluminium;2009;œródmieœcie;4;17;30872.48322147651;10.0;10.0;10.0;10.0;10.0;54829260
mokotów;warszawa;.;.;.;missing;block;ready_to_use;.;1;1;1;1;1;0;0;1;1;1;1;0;1;0;0;0;0;0;urban;52.185508051591995;https://www.otodom.pl/oferta/sliczne-2-pokojowe-po-remoncie-na-dolnym-mokotowie-ID3ITyI.html;21.047791555786127;secondary;1;1;0;False;missing;3481;410000.0;PLN;15;410.0;2;0;1;0;1;1;0;0;37;1;plastic;1976;mokotów;10;10;11081.081081081082;43.0;43.0;43.0;43.0;43.0;55029012
œródmieœcie;warszawa;œródmieœcie po³udniowe;mokotowska;.;missing;tenement;missing;.;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;missing;52.222658;https://www.otodom.pl/oferta/jasny-apartament-w-srodmiesciu-ID3KDYY.html;21.0198321;secondary;0;0;0;True;missing;347;2000000.0;PLN;14;.;2;0;0;0;0;0;0;0;71;4;wooden;.;œródmieœcie po³udniowe;4;6;28169.014084507042;.;86.69811320754717;4.0;82.0;89.0;55445792
bia³o³êka;warszawa;.;.;.;missing;missing;missing;.;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;urban;52.32899;https://www.otodom.pl/oferta/mieszkanie-57-66-m-warszawa-ID3HcyM.html;21.00768;primary;0;0;0;False;full_ownership;527;345960.0;PLN;15;.;4;0;0;0;0;0;0;0;58;6;missing;2019;bia³o³êka;1;2;5964.827586206897;0.0;0.0;0.0;0.0;0.0;54625396
œródmieœcie;warszawa;muranów;mi³a;.;reinforced_concrete;block;missing;.;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;urban;52.2495542;https://www.otodom.pl/oferta/idealne-do-mieszkania-lub-inwestycja-ID3L2EI.html;20.9867911;secondary;1;0;1;True;cooperative_ownership_with_mortgage_register;311;260000.0;PLN;7;270.0;1;0;0;0;0;0;0;0;27;3;plastic;1975;muranów;5;10;9629.62962962963;44.0;44.0;44.0;44.0;44.0;55540636
bemowo;warszawa;lotnisko;powstañców œl¹skich;.;missing;block;missing;.;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;urban;52.243815;https://www.otodom.pl/oferta/mieszkanie-55-01-m-warszawa-ID3L9Sg.html;20.9123535;secondary;0;0;0;True;full_ownership;184;467000.0;PLN;6;500.0;2;0;0;1;1;0;0;0;55;6;plastic;2003;lotnisko;2;3;8490.90909090909;16.0;16.0;16.0;16.0;16.0;55568384
praga po³udnie;warszawa;grochów;wiatraczna;2018-09-01;brick;apartment;ready_to_use;.;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;urban;52.2463919;https://www.otodom.pl/oferta/2-pokoje-przy-rondzie-wiatraczna-ID3JFSo.html;21.0855187;secondary;0;0;0;True;missing;455;514000.0;PLN;15;.;2;0;0;0;1;0;0;0;56;2;plastic;2009;grochów;2;6;9178.57142857143;10.0;10.0;10.0;10.0;10.0;55214744
wola;warszawa;odolany;jana kazimierza;2018-08-17;brick;apartment;to_completion;.;0;0;0;0;0;0;0;1;1;0;1;0;1;1;0;1;0;1;urban;52.22472701835841;https://www.otodom.pl/oferta/sliczne-4-pok-taras-5-pietro-gotowe-do-odbioru-ID3K7E8.html;20.948383676257322;secondary;1;1;1;True;full_ownership;1881;665000.0;PLN;15;600.0;4;0;1;1;1;1;1;0;75;2;wooden;2018;odolany;5;6;8866.666666666666;1.0;1.0;1.0;1.0;1.0;55321492
wilanów;warszawa;zawady;bruzdowa;2019-12-30;silikat;block;to_completion;.;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0;0;gas;52.1616086;https://www.otodom.pl/oferta/mieszkanie-59-67-m-warszawa-ID3KEuM.html;21.1246899;primary;0;0;0;True;full_ownership;298;459459.0;PLN;14;.;3;0;0;1;0;0;0;0;60;10;plastic;2019;zawady;groundfloor;2;7657.65;0.0;0.0;0.0;0.0;0.0;55447764
wola;warszawa;.;.;.;missing;missing;missing;.;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;missing;52.23338;https://www.otodom.pl/oferta/3-pokoje-z-widokiem-na-city-ostatnie-pietro-bez-ID3KFm4.html;20.95718;primary;0;0;0;False;missing;373;515228.0;PLN;14;.;3;0;0;0;0;0;0;0;60;12;missing;2019;wola;9;9;8587.133333333333;0.0;0.0;0.0;0.0;0.0;55451068
praga po³udnie;warszawa;saska kêpa;.;.;missing;block;missing;.;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;urban;52.22510693;https://www.otodom.pl/oferta/sloneczne-3-pokoje-47-m2-loggia-od-zaraz-ID3KOLm.html;21.07191851;secondary;1;1;1;False;full_ownership;592;459000.0;PLN;12;.;3;0;0;0;0;0;0;0;47;6;plastic;.;saska kêpa;groundfloor;4;9765.95744680851;.;27.916666666666668;12.0;31.5;39.0;55487232
mokotów;warszawa;s³u¿ewiec;cybernetyki;.;other;block;ready_to_use;.;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;urban;52.175000305176;https://www.otodom.pl/oferta/mieszkanie-38-39-m-warszawa-ID3KZGQ.html;20.995;secondary;1;0;0;True;missing;230;465000.0;PLN;8;.;2;0;0;1;0;0;0;0;38;3;missing;2018;s³u¿ewiec;5;9;12236.842105263158;1.0;1.0;1.0;1.0;1.0;55529236
ursus;warszawa;skorosze;tomcia palucha;2018-09-05;brick;block;ready_to_use;.;1;0;1;1;0;0;0;1;0;1;1;0;1;1;0;0;0;0;urban;52.187860275933474;https://www.otodom.pl/oferta/mieszkanie-71-57m2-zabudowa-wykonczone-garaz-ID3L6z2.html;20.894590613214113;secondary;1;1;1;True;full_ownership;517;569000.0;PLN;6;800.0;3;0;1;1;1;1;0;0;72;4;plastic;2007;skorosze;2;4;7902.777777777777;12.0;12.0;12.0;12.0;12.0;55555660
mokotów;warszawa;wyglêdów;jana karola chodkiewicza;.;brick;apartment;ready_to_use;.;1;1;1;1;1;1;1;1;0;1;1;0;1;0;0;1;0;0;urban;52.2512114;https://www.otodom.pl/oferta/apartament-chodkiewicza-120m-3p-taras-lux-ID3KhDC.html;21.2328762;secondary;1;1;1;True;missing;378;1999000.0;PLN;15;.;3;0;1;1;1;1;0;0;120;15;wooden;.;wyglêdów;7;9;16658.333333333332;.;9.846666666666666;15.0;11.0;8.0;55359900
wola;warszawa;m³ynów;zawiszy;.;missing;block;missing;.;0;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;urban;52.23614;https://www.otodom.pl/oferta/101-m2-4-pok-taras-54-m2-2-miejsca-garazowe-ID3J7xC.html;21.00817;secondary;1;1;1;True;full_ownership;527;1299000.0;PLN;15;1100.0;4;0;0;0;0;1;0;0;101;11;aluminium;2005;m³ynów;7;7;12861.386138613861;14.0;14.0;14.0;14.0;14.0;55082760
œródmieœcie;warszawa;nowe miasto;zakroczymska;.;brick;apartment;missing;.;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;urban;52.25524;https://www.otodom.pl/oferta/apartament-w-nowym-budynku-na-starym-miescie-ID3I68I.html;21.00556;secondary;1;1;1;True;full_ownership;354;1580000.0;PLN;15;.;4;0;1;1;1;1;0;0;113;8;missing;1999;nowe miasto;1;3;13982.300884955752;20.0;20.0;20.0;20.0;20.0;54839044
bielany;warszawa;.;.;.;missing;block;ready_to_use;.;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;urban;52.29332;https://www.otodom.pl/oferta/atrakcyjne-mieszkanie-na-bielanach-ID3IxUM.html;20.92866;secondary;0;0;0;False;missing;959;419000.0;PLN;15;.;3;0;0;0;0;0;0;0;55;15;wooden;1980;bielany;9;12;7618.181818181818;39.0;39.0;39.0;39.0;39.0;54945812
