available;building_material;building_type;construction_status;district;equipment_dishwasher;equipment_fridge;equipment_oven;equipment_stove;equipment_tv;equipment_washing_machine;extras_air_conditioning;extras_balcony;extras_basement;extras_furniture;extras_garage;extras_garden;extras_lift;extras_separate_kitchen;extras_swimming_pool;extras_terrace;extras_two_storey;extras_usable_room;floor_num;heating;latitude;link;longitude;market;media_cable-television;media_internet;media_phone;ownership;page_views;price;price_currency;publicated;rent;rooms;security_alarm;security_anti_burglary_door;security_closed_area;security_entryphone;security_monitoring;security_roller_shutters;security_security;surface;updated;window;year_of_construction;Borough;City;Neighbourhood;Street;orig_street;Id
23 Sierpnia 2018;.;.;.;mokotów;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1 (z 4);.;52.20111;https://www.otodom.pl/oferta/przyjemne-48-m2-i-msc-postojowe-mokotow-ID3Ktmg.html;21.03066;secondary;0;0;0;full_ownership;268;515000;PLN;ponad 14 dni temu;.;3;0;0;0;0;0;0;0;48;08.09.2018;.;1950;mokotów;warszawa;sielce;dolna;True;55404952
.;brick;apartment;to_completion;mokotów;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;3 (z 4);urban;52.2021169;https://www.otodom.pl/oferta/willa-rozana-164m2-5-pokoi-stan-deweloperski-ID3Kqdy.html;21.01304;primary;0;0;0;.;382;2460000;PLN;ponad 14 dni temu;.;4;0;0;0;0;1;0;0;164;03.09.2018;.;2017;mokotów;warszawa;stary mokotów;ró¿ana;True;55392880
.;brick;block;to_completion;ursus;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1 (z 7);urban;52.23614;https://www.otodom.pl/oferta/od-dewelopera-63m2-3-pok-balkon-2-tarasy-ID3JZfu.html;21.00817;primary;1;1;1;full_ownership;321;440000;PLN;ponad 14 dni temu;.;3;0;0;0;0;1;0;0;63.05;ponad 14 dni temu;plastic;2019;ursus;warszawa;szamoty;posag 7 panien;True;55289212
.;.;.;.;ursus;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;4 (z 7);.;52.19512;https://www.otodom.pl/oferta/45-m-2-pokoje-balkon-stan-deweloperski-ursus-ID3KsYg.html;20.88379;secondary;0;0;0;full_ownership;317;356000;PLN;ponad 14 dni temu;.;2;0;0;0;0;0;0;0;45;ponad 14 dni temu;plastic;.;ursus;warszawa;.;.;False;55403464
.;brick;apartment;ready_to_use;saska kêpa;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;3 (z 4);urban;52.2250175;https://www.otodom.pl/oferta/piekny-przestronny-dwupoziomowy-apartament-ID3L93i.html;21.0740786;secondary;1;1;0;full_ownership;164;1340000;PLN;04.09.2018;1 280 z³;5;0;0;0;0;1;0;0;149;09.09.2018;.;2001;praga po³udnie;warszawa;saska kêpa;libijska;True;55565224
.;concrete_plate;block;ready_to_use;ochota;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;7 (z 11);urban;52.20291401;https://www.otodom.pl/oferta/mieszkanie-71-20-m-warszawa-ID3Jw9u.html;20.96555589;secondary;1;1;1;cooperative_ownership;374;534000;PLN;ponad 14 dni temu;700 z³;4;0;0;0;0;0;0;0;71.2;05.09.2018;.;1975;ochota;warszawa;szczêœliwice;korotyñskiego w³adys³awa;False;55173520
.;brick;block;ready_to_use;praga-po³udnie;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;5 (z 7);.;52.2414923;https://www.otodom.pl/oferta/2-pokojowe-mieszkanie-praga-poludnie-ID3LpA0.html;21.0681376;secondary;1;1;0;.;140;320000;PLN;07.09.2018;367 z³;2;0;0;0;0;0;0;0;35.69;08.09.2018;.;1962;praga po³udnie;warszawa;saska kêpa;rondo jerzego waszyngtona;False;55628756
.;brick;block;to_completion;ursus;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1 (z 7);urban;52.2044154;https://www.otodom.pl/oferta/przestronne-3-pokoje-68-m2-w-promocyjnej-cenie-ID3KQlO.html;20.8805653;primary;1;1;0;.;217;436000;PLN;30.08.2018;.;3;0;0;1;1;1;0;0;67.91;31.08.2018;plastic;.;ursus;warszawa;szamoty;posag 7 panien;True;55493336
.;brick;block;ready_to_use;weso³a;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1 (z 2);.;52.15177;https://www.otodom.pl/oferta/mieszkanie-71-m-warszawa-ID3KQjq.html;21.05509;secondary;0;0;0;full_ownership;254;465000;PLN;30.08.2018;620 z³;3;0;0;0;0;0;0;0;71;30.08.2018;plastic;2007;weso³a;warszawa;.;.;False;55493188
.;other;apartment;to_completion;mokotów;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;2 (z 6);.;52.1986108;https://www.otodom.pl/oferta/swietna-lokalizacja-okolica-lazienek-krolewskich-ID3LkOQ.html;21.0464264;primary;0;0;0;.;118;464700;PLN;06.09.2018;.;2;0;1;1;1;1;0;0;41.53;06.09.2018;.;.;mokotów;warszawa;sielce;bobrowiecka;True;55610456
.;.;apartment;.;mokotów;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;5 (z 6);urban;52.1857926;https://www.otodom.pl/oferta/mieszkanie-71-52-m-warszawa-ID3L9Ys.html;21.0439166;secondary;0;0;0;full_ownership;141;760000;PLN;04.09.2018;700 z³;4;0;0;1;1;0;0;0;71.52;04.09.2018;.;2017;mokotów;warszawa;stegny;pory;True;55568768
30 Wrzeœnia 2018;reinforced_concrete;block;ready_to_use;goc³aw;1;1;1;1;0;1;0;1;1;1;1;0;1;0;0;0;0;0;3;urban;52.230946495120605;https://www.otodom.pl/oferta/52-6-m2-park-ostrobramska-bezposrednio-ID3JOqA.html;21.11005527474365;secondary;0;1;0;full_ownership;3317;490000;PLN;ponad 14 dni temu;460 z³;2;0;1;1;1;1;0;0;52.6;06.09.2018;.;2014;praga po³udnie;warszawa;goc³aw;.;False;55247616
.;brick;apartment;to_completion;wola;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;7 (z 27);urban;52.23338;https://www.otodom.pl/oferta/zainwestuj-w-nowe-centrum-biznesowe-deweloper-ID3FHQ0.html;20.95718;primary;1;1;1;full_ownership;3026;204500;PLN;ponad 14 dni temu;.;1;0;0;0;0;0;0;0;18;03.09.2018;plastic;2020;wola;warszawa;.;.;False;54268972
.;brick;block;ready_to_use;centrum;0;1;1;1;1;1;1;1;1;1;0;0;0;1;0;0;0;0;4;urban;52.250571593450076;https://www.otodom.pl/oferta/mieszkanie-o-pow-44-5-m2-2-pok-warszawa-ID3Goac.html;20.98750656066895;secondary;1;1;0;cooperative_ownership;1623;420000;PLN;ponad 14 dni temu;490 z³;2;0;0;0;1;0;0;0;44.5;ponad 14 dni temu;plastic;1960;œródmieœcie;warszawa;muranów;niska;True;54431672
.;brick;block;.;kabaty;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;4 (z 6);urban;52.1292988;https://www.otodom.pl/oferta/mieszkanie-52-80-m-warszawa-ID3LdNi.html;21.0658467;secondary;0;1;0;.;185;528000;PLN;05.09.2018;455 z³;2;0;1;1;1;1;0;0;52.8;05.09.2018;plastic;2004;ursynów;warszawa;kabaty;kabacki dukt;True;55583452
.;other;apartment;to_completion;mokotów;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;2 (z 2);.;52.1781038;https://www.otodom.pl/oferta/wspanialy-apartament-w-prestizowej-lokalizacji-ID3L6ju.html;21.034728;primary;0;0;0;.;159;2310850;PLN;04.09.2018;.;6;0;1;1;1;1;0;0;204.5;04.09.2018;.;2018;mokotów;warszawa;stegny;potoki;True;55554696
.;brick;apartment;ready_to_use;natolin;0;0;0;0;0;0;0;1;1;1;1;0;1;0;0;0;0;0;parter (z 3);urban;52.1456257;https://www.otodom.pl/oferta/apartament-z-duzym-tarasem-blisko-metra-ID3L85S.html;21.0630044;secondary;0;1;0;full_ownership;173;760000;PLN;04.09.2018;800 z³;2;0;0;0;0;1;0;0;73;06.09.2018;wooden;2000;ursynów;warszawa;natolin;.;False;55561540
.;.;apartment;.;œródmieœcie;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3 (z 6);.;52.2341;https://www.otodom.pl/oferta/luksusowy-apartament-w-scislym-centrum-ID3InbV.html;21.0158;secondary;0;0;0;.;425;2950000;PLN;ponad 14 dni temu;.;3;0;0;0;0;0;0;0;98;31.08.2018;.;2008;œródmieœcie;warszawa;œródmieœcie pó³nocne;górskiego wojciecha;False;54904592
.;other;apartment;to_completion;¿oliborz;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;1;0;3 (z 4);urban;52.26819;https://www.otodom.pl/oferta/mieszkanie-100-m-warszawa-ID3L9VU.html;20.9686629;secondary;0;0;0;full_ownership;310;750000;PLN;04.09.2018;600 z³;4;0;0;1;1;0;0;0;100;04.09.2018;plastic;2010;¿oliborz;warszawa;sady ¿oliborskie;braci za³uskich;True;55568672
.;other;block;ready_to_use;górny mokotów;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;1 (z 6);urban;52.20417;https://www.otodom.pl/oferta/3-pokoje-z-atmosfera-al-nieodleglosci-37-ID3GXjK.html;21.00083;secondary;1;1;1;cooperative_ownership_with_mortgage_register;2340;799000;PLN;ponad 14 dni temu;870 z³;3;0;0;0;1;1;0;0;82;08.09.2018;plastic;1964;mokotów;warszawa;.;.;False;54566804
.;.;.;.;ochota;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;5 (z 8);.;52.198802426739;https://www.otodom.pl/oferta/doskonala-komunikacja-apartamentowiec-0-prowizji-ID3HI6o.html;20.958672359085;primary;1;1;1;.;1022;362000;PLN;ponad 14 dni temu;.;2;0;1;1;1;1;0;0;40;04.09.2018;.;2019;ochota;warszawa;.;.;False;54746644
4 Wrzeœnia 2018;other;apartment;to_completion;praga-pó³noc;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;1;0;0;2 (z 4);urban;52.26210909033313;https://www.otodom.pl/oferta/przy-wejsciu-do-metra-duzy-balkon-widna-kuchnia-ID3L7yU.html;21.0448453317688;primary;1;1;1;full_ownership;142;387000;PLN;04.09.2018;300 z³;2;0;0;0;1;1;0;0;39;04.09.2018;plastic;2020;praga pó³noc;warszawa;nowa praga;szwedzka;True;55559496
.;reinforced_concrete;apartment;ready_to_use;wyglêdów;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;2 (z 11);urban;52.188984;https://www.otodom.pl/oferta/mieszkanie-97-m-warszawa-ID3HZBC.html;21.0064458;secondary;0;0;0;full_ownership;744;864000;PLN;ponad 14 dni temu;979 z³;3;0;0;0;0;0;0;0;97;03.09.2018;plastic;2007;mokotów;warszawa;wyglêdów;.;False;54813928
1 Sierpnia 2018;brick;apartment;ready_to_use;praga-po³udnie;1;1;1;1;0;0;0;1;0;1;1;0;1;1;0;1;0;0;1 (z 5);urban;52.24168;https://www.otodom.pl/oferta/4-pokoje-2-lazienki-saska-kepa-do-negocjacji-ID3J6VY.html;21.08406;secondary;1;1;1;full_ownership;1056;1300000;PLN;ponad 14 dni temu;1 000 z³;4;1;1;1;1;1;0;0;105;30.08.2018;plastic;2003;praga po³udnie;warszawa;.;.;False;55080488
.;.;.;.;bielany;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3 (z 3);.;52.29332;https://www.otodom.pl/oferta/mieszkanie-52-m-warszawa-ID3KOmM.html;20.92866;secondary;0;0;0;.;371;399000;PLN;29.08.2018;.;3;0;0;0;0;0;0;0;52;30.08.2018;.;.;bielany;warszawa;.;.;False;55485708
.;brick;block;.;grochów;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;parter (z 3);.;52.2387383;https://www.otodom.pl/oferta/mieszkanie-47-m-warszawa-ID3L5bO.html;21.0792247;secondary;0;0;0;full_ownership;157;391000;PLN;03.09.2018;450 z³;2;0;0;0;0;0;0;0;47;03.09.2018;.;.;praga po³udnie;warszawa;grochów;turbinowa;True;55550376
.;.;apartment;ready_to_use;wilanów;1;1;1;1;1;1;1;1;0;1;1;0;1;0;0;1;0;0;4 (z 4);urban;52.1608237;https://www.otodom.pl/oferta/apartament-wilanow-sarmacka-153m-3p-lux-ID3KIQo.html;21.0780113;secondary;1;1;1;.;277;1890000;PLN;28.08.2018;.;3;0;1;1;1;1;0;0;153;28.08.2018;aluminium;.;wilanów;warszawa;wilanów królewski;sarmacka;True;55464480
.;brick;apartment;to_completion;czyste;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;4 (z 7);urban;52.2333751;https://www.otodom.pl/oferta/kawalerka-w-apartamentowcu-union-ID3yOWW.html;20.9571835;secondary;0;0;0;full_ownership;1333;368000;PLN;ponad 14 dni temu;.;1;0;0;0;0;0;0;0;28.07;ponad 14 dni temu;wooden;2017;wola;warszawa;czyste;.;False;52627951
.;brick;.;.;bemowo;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;> 10 (z 14);.;52.240664;https://www.otodom.pl/oferta/2-pokoje-loggia-miejsce-postojowe-komorka-ID3H41G.html;20.90963;secondary;1;1;1;.;970;448000;PLN;ponad 14 dni temu;.;2;0;0;0;0;0;0;0;47;ponad 14 dni temu;plastic;2007;wola;warszawa;ko³o;górczewska;True;54592592
.;brick;block;.;wola;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;parter (z 3);.;52.2350757;https://www.otodom.pl/oferta/3-pokoje-widna-oddzielna-kuchnia-ID3KG4g.html;20.9440472;secondary;0;0;0;.;333;440000;PLN;27.08.2018;400 z³;3;0;0;0;0;0;0;0;47;30.08.2018;.;1970;wola;warszawa;ulrychów;garbiñskiego kajetana;False;55453808
.;brick;block;to_completion;bia³o³êka;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;1 (z 2);urban;52.3104859;https://www.otodom.pl/oferta/gotowy-1-pokoj-tylko-202-000-mozna-wydzielic-drugi-ID3kFJV.html;21.0626565;primary;1;1;1;full_ownership;3667;202000;PLN;ponad 14 dni temu;.;1;0;1;1;1;1;0;0;33.3;ponad 14 dni temu;plastic;2017;targówek;warszawa;bródno-podgrodzie;g³êbocka;True;49256020
.;brick;apartment;ready_to_use;ursynów;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;2 (z 12);urban;52.143074;https://www.otodom.pl/oferta/mieszkanie-93-32-m-warszawa-ID3JNvY.html;21.0363135;secondary;1;1;0;full_ownership;561;729000;PLN;ponad 14 dni temu;1 140 z³;4;0;0;0;0;1;0;0;93.32;30.08.2018;plastic;2008;ursynów;warszawa;stary imielin;polskie drogi;True;55244168
.;brick;block;to_completion;bia³o³êka;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1 (z 2);urban;52.31165897084517;https://www.otodom.pl/oferta/46-5m2-glebocka-oddzielna-kuchnnia-2-balkony-ID3qxmg.html;21.068841245725476;primary;1;1;1;full_ownership;905;299000;PLN;ponad 14 dni temu;.;2;0;1;1;1;1;0;0;46.5;03.09.2018;plastic;2017;targówek;warszawa;bródno-podgrodzie;g³êbocka;True;50653768
1 Kwietnia 2019;breezeblock;block;to_completion;bemowo;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;1;3 (z 3);urban;52.21790014665359;https://www.otodom.pl/oferta/4-pokojowe-mieszkanie-74-55-m2-z-2-tarasami-b12-ID3KodV.html;20.897403970794674;primary;1;1;1;full_ownership;315;633675;PLN;ponad 14 dni temu;.;4;0;1;0;1;0;0;0;74.55;ponad 14 dni temu;plastic;2019;bemowo;warszawa;chrzanów;chrzanów;False;55385216
18 Sierpnia 2018;brick;apartment;.;wola;0;0;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;1 (z 5);urban;52.23338;https://www.otodom.pl/oferta/top-apartament-grzybowska-metro-zielen-cisza-ID3K9SE.html;20.95718;secondary;1;1;0;full_ownership;634;676000;PLN;ponad 14 dni temu;400 z³;3;0;1;1;1;1;0;0;60;08.09.2018;plastic;2017;wola;warszawa;.;.;False;55330080
.;other;apartment;to_completion;bemowo;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;1;parter (z 14);.;52.2419112;https://www.otodom.pl/oferta/ogrod-83m2-projekt-blisko-ii-linii-metra-ID3L88Q.html;20.9053732;primary;0;0;0;full_ownership;138;512568;PLN;04.09.2018;.;3;0;1;0;1;1;0;0;61.02;07.09.2018;.;.;bemowo;warszawa;górce;pe³czyñskiego tadeusza, gen.;False;55561724
.;concrete_plate;block;to_renovation;wola;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;10 (z 10);urban;52.2466668;https://www.otodom.pl/oferta/2-pokoje-na-woli-dobrze-skomunikowane-ID3K8fy.html;20.9865335;secondary;0;0;0;full_ownership;511;340000;PLN;ponad 14 dni temu;410 z³;2;0;0;0;1;0;0;0;36;ponad 14 dni temu;plastic;1966;œródmieœcie;warszawa;muranów;mordechaja anielewicza;False;55323812
.;.;.;.;bia³o³êka;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4 (z 5);.;52.30765545;https://www.otodom.pl/oferta/bliski-tarchomin-10-minut-do-metra-ID3IufG.html;20.98580338;primary;0;0;0;full_ownership;260;476700;PLN;ponad 14 dni temu;.;4;0;0;0;0;0;0;0;81.13;08.09.2018;.;2018;bia³o³êka;warszawa;¿erañ;huczna;True;54931732
.;.;tenement;ready_to_use;praga-pó³noc;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;1;1;0;5 (z 6);other;52.2613458;https://www.otodom.pl/oferta/piekne-dwupoziomowe-mieszkanie-w-atrakcyjnej-ceni-ID30wsM.html;21.0539138;secondary;1;1;0;full_ownership;14996;990000;PLN;ponad 14 dni temu;1 150 z³;4;1;1;0;1;0;0;0;142;06.09.2018;wooden;2008;praga pó³noc;warszawa;.;.;False;44449956
.;.;block;.;mokotów;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;6 (z 6);urban;52.17513;https://www.otodom.pl/oferta/nowe-mieszkanie-z-tarasem-ID3HuM0.html;20.9982;secondary;1;0;0;full_ownership;997;1790000;PLN;ponad 14 dni temu;.;5;0;0;0;1;0;0;0;125.6;02.09.2018;.;2017;mokotów;warszawa;.;.;False;54695408
.;.;block;to_completion;targówek;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;> 10 (z 16);urban;52.28238;https://www.otodom.pl/oferta/warszawa-targowek-104m2-z-widokiem-na-warszawe-ID3Liqv.html;21.06537;primary;1;1;1;.;139;891990;PLN;06.09.2018;.;4;0;1;0;1;1;0;0;104;06.09.2018;plastic;.;targówek;warszawa;.;.;False;55601260
.;brick;block;to_renovation;ursus;0;1;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1 (z 3);urban;52.1941215;https://www.otodom.pl/oferta/2-pokojowe-mieszkanie-w-zielonej-okolicy-35-2-m2-ID3Lc7O.html;20.8980221;secondary;0;0;0;full_ownership;440;249000;PLN;05.09.2018;350 z³;2;0;0;0;1;1;0;0;35.19;05.09.2018;plastic;1964;ursus;warszawa;skorosze;szancera jana marcina;False;55577036
.;.;apartment;.;wilanów;0;0;0;0;0;0;1;0;1;1;1;0;1;0;0;1;0;0;4 (z 4);urban;52.1561298;https://www.otodom.pl/oferta/ostoja-wilanow-ost-pietro-taras-bez-prowizji-ID3JTiU.html;21.1116284;secondary;0;0;0;full_ownership;849;1180000;PLN;ponad 14 dni temu;770 z³;4;0;0;1;0;0;0;0;89.6;30.08.2018;wooden;2013;wilanów;warszawa;.;.;False;55266360
.;other;apartment;to_completion;mokotów;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1 (z 2);.;52.1781038;https://www.otodom.pl/oferta/3-pokojowe-mieszkanie-w-pieknej-zielonej-okolicy-ID3L6gM.html;21.034728;primary;0;0;0;.;167;826369;PLN;04.09.2018;.;3;0;1;1;1;1;0;0;80.23;04.09.2018;.;2018;mokotów;warszawa;stegny;potoki;True;55554528
.;brick;tenement;to_renovation;œródmieœcie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3 (z 3);urban;52.24473135;https://www.otodom.pl/oferta/srodmiescie-nowolipki-kawalerka-na-inwestycje-ID3KWVc.html;20.99213612;secondary;0;0;0;.;349;340000;PLN;31.08.2018;240 z³;1;0;0;0;0;0;0;0;29;06.09.2018;plastic;1952;wola;warszawa;nowolipki;.;False;55514812
.;other;block;.;siekierki;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;parter (z 3);.;52.21;https://www.otodom.pl/oferta/mieszkanie-30-80-m-warszawa-ID3KvUg.html;21.07;secondary;0;0;0;.;426;345000;PLN;ponad 14 dni temu;.;3;0;0;0;0;0;0;0;30.8;31.08.2018;plastic;2014;mokotów;warszawa;siekierki;bluszczañska;True;55418592
13 Sierpnia 2018;brick;apartment;ready_to_use;praga-po³udnie;1;1;1;1;1;1;0;1;1;1;1;0;1;0;0;0;0;0;6 (z 7);urban;52.24168;https://www.otodom.pl/oferta/dla-rodziny-ul-nowaka-jezioranskiego-ID3JQxV.html;21.08406;secondary;0;0;0;full_ownership;448;879000;PLN;ponad 14 dni temu;700 z³;3;1;1;1;1;1;0;0;77.1;ponad 14 dni temu;plastic;2014;praga po³udnie;warszawa;goc³aw;nowaka-jeziorañskiego jana;False;55255760
3 Wrzeœnia 2018;.;block;ready_to_use;ochota;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;8 (z 8);urban;52.20997;https://www.otodom.pl/oferta/wysoki-standard-szczesliwice-ID3GXCs.html;20.96727;secondary;1;1;0;full_ownership;579;570000;PLN;ponad 14 dni temu;600 z³;2;0;0;0;0;0;0;0;56;03.09.2018;plastic;1970;ochota;warszawa;.;.;False;54567964
.;other;apartment;to_completion;mokotów;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;1;5 (z 6);.;52.19832;https://www.otodom.pl/oferta/wspanialy-apartament-z-balkonem-ponad-20m2-ID3JW32.html;21.01715;primary;0;0;0;full_ownership;274;1019240;PLN;ponad 14 dni temu;.;3;0;1;0;1;1;0;0;85.65;05.09.2018;wooden;.;mokotów;warszawa;sielce;bobrowiecka;True;55273064
12 Lutego 2018;.;block;to_completion;tarchomin;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1 (z 3);.;52.33368957620942;https://www.otodom.pl/oferta/3-pokoje-74-m-warszawa-bialoleka-strumykowa-40d-ID3yBhW.html;20.945401246678852;secondary;0;0;0;full_ownership;2043;480000;PLN;ponad 14 dni temu;550 z³;3;0;0;1;1;1;0;0;74;30.08.2018;plastic;2003;bia³o³êka;warszawa;tarchomin;strumykowa;True;52575499
27 Sierpnia 2018;other;apartment;.;wilanów;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;2 (z 4);urban;52.1561298;https://www.otodom.pl/oferta/przestronny-apartament-miasteczko-wilanow-ID3KE9G.html;21.1116284;secondary;1;1;0;full_ownership;310;1399000;PLN;27.08.2018;3 z³;4;0;0;1;1;1;0;0;111.3;27.08.2018;wooden;2017;wilanów;warszawa;.;.;False;55446456
.;.;.;.;bia³o³êka;0;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;2 (z 2);urban;52.32899;https://www.otodom.pl/oferta/mieszkanie-52-82-m-warszawa-ID3HjMA.html;21.00768;primary;0;0;0;full_ownership;447;293151;PLN;ponad 14 dni temu;.;3;0;0;0;0;0;0;0;52.82;04.09.2018;.;2019;bia³o³êka;warszawa;.;.;False;54653160
.;.;block;ready_to_use;bia³o³êka;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1 (z 3);.;52.3384007;https://www.otodom.pl/oferta/mieszkanie-31-40-m-warszawa-ID3KcJG.html;20.9664963;secondary;1;1;0;full_ownership;521;249000;PLN;ponad 14 dni temu;.;1;0;0;0;0;0;0;0;31.4;08.09.2018;plastic;2003;bia³o³êka;warszawa;d¹brówka szlachecka;józefa mehoffera;True;55341056
1 Wrzeœnia 2018;.;block;.;wola;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1 (z 6);.;52.22452;https://www.otodom.pl/oferta/wola-nowe-odolan-3-pokoje-wrzesien-2018-ID3KfCM.html;20.94364;secondary;0;0;0;full_ownership;580;490000;PLN;ponad 14 dni temu;.;3;0;0;0;0;0;0;0;55;ponad 14 dni temu;.;2018;wola;warszawa;odolany;jana kazimierza;True;55352160
.;brick;apartment;ready_to_use;mokotów;0;0;0;0;0;0;0;1;0;1;1;0;1;0;0;0;0;0;1 (z 8);.;52.1857926;https://www.otodom.pl/oferta/76-m2-ul-pory-ID3wKba.html;21.0439166;secondary;0;0;0;.;2287;646000;PLN;ponad 14 dni temu;.;3;0;0;0;0;1;0;0;76;08.09.2018;.;2009;mokotów;warszawa;stegny;pory;True;51894692
.;brick;block;ready_to_use;wola;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;5 (z 6);urban;52.2460921;https://www.otodom.pl/oferta/3-pokojowe-na-woli-ID3LlII.html;20.9645824;secondary;0;0;0;.;125;698000;PLN;06.09.2018;.;3;0;0;0;0;0;0;0;62;06.09.2018;.;2016;wola;warszawa;m³ynów;œw. stanis³awa;True;55613920
.;.;block;.;bia³o³êka;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;parter (z 3);urban;52.33486;https://www.otodom.pl/oferta/przytulne-mieszkanie-w-okolicy-wisly-bialoleka-ID3L3je.html;20.93508;secondary;0;0;0;full_ownership;243;385000;PLN;03.09.2018;.;2;0;0;1;1;1;0;0;51.6;03.09.2018;.;2003;bia³o³êka;warszawa;nowodwory;odkryta;True;55543148
.;.;.;.;œródmieœcie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;parter (z 4);.;52.2515167;https://www.otodom.pl/oferta/eleganckie-mieszkanie-w-centrum-ID3JSqE.html;20.9942021;secondary;0;0;0;.;352;540000;PLN;ponad 14 dni temu;.;2;0;0;0;0;0;0;0;49;ponad 14 dni temu;.;1960;œródmieœcie;warszawa;muranów;stanis³awa dubois;True;55262996
.;.;.;.;bemowo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2 (z 6);.;52.242089234761;https://www.otodom.pl/oferta/dwustronne-mieszkanie-przy-metrze-na-bemowie-ID3KhkM.html;20.90738148833;primary;0;0;0;.;275;353724;PLN;ponad 14 dni temu;.;2;0;0;0;0;0;0;0;42.11;29.08.2018;.;2020;bemowo;warszawa;.;.;False;55358732
.;brick;apartment;to_completion;bielany;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;1;0;1;2 (z 2);urban;52.29332;https://www.otodom.pl/oferta/przestronnyprestizowy-apartament-na-bielanach-ID3I3BC.html;20.92866;primary;1;1;1;full_ownership;542;2000000;PLN;ponad 14 dni temu;.;5;0;1;1;1;1;0;0;150;ponad 14 dni temu;aluminium;2018;bielany;warszawa;.;.;False;54829304
.;.;apartment;to_completion;ursynów;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;2 (z 4);.;52.1635812;https://www.otodom.pl/oferta/praktycznie-rozplanowane-mieszkanie-ID3Lptm.html;20.9922671;primary;0;0;0;.;103;332000;PLN;07.09.2018;.;2;0;0;0;1;1;0;0;40.16;07.09.2018;.;.;mokotów;warszawa;s³u¿ewiec;k³obucka;True;55628344
